-4.51252,-45.82989,2.82717
-3.73265,-46.16151,4.53918
-4.07041,-46.52081,3.19474
-4.02779,-46.87935,3.74519
-4.39902,-47.73098,5.44419
-3.46705,-47.08627,6.95358
-4.74462,-47.91811,7.54490
-4.28183,-48.09706,8.36134
-4.36966,-47.90224,9.67392
-4.23112,-48.08533,10.52905
-3.72443,-48.34495,12.94955
-3.66466,-47.32550,12.05587
-4.43742,-46.94283,15.68232
-3.83342,-45.49282,15.38927
-3.50310,-46.50298,15.22963
-2.68922,-46.83422,15.44256
-2.42926,-45.61524,14.89268
-3.89611,-44.73262,18.23975
-2.94848,-46.13134,17.09771
-3.23827,-45.90954,14.75098
-3.04085,-45.19572,15.87422
-2.36433,-45.86409,14.64983
-1.74770,-44.25477,14.07449
-1.61719,-42.99624,14.23778
-1.71982,-41.75033,14.12478
-0.53055,-39.85267,12.64503
0.38521,-38.05145,12.27175
-0.07242,-36.90273,13.00567
1.22090,-35.44438,11.47184
1.24522,-35.41373,11.34527
1.93789,-34.71264,11.10876
1.85202,-34.65073,10.08893
2.00449,-33.28401,10.94298
2.43657,-33.18005,10.30406
2.49121,-32.01099,10.00943
3.56482,-30.26253,9.80239
3.86421,-29.06595,9.13209
4.41154,-26.44278,8.66046
4.52431,-24.31103,7.79462
4.64338,-22.71386,7.07098
4.85886,-20.90927,6.37512
4.93104,-18.54437,6.52142
4.61583,-17.99055,6.09987
4.68487,-16.74110,5.55425
5.14060,-16.22101,4.29382
4.90083,-15.26152,4.48040
4.88531,-14.44295,4.55770
5.04738,-13.23804,4.36277
5.11404,-12.47057,4.71381
5.63670,-10.83039,3.19734
5.70140,-8.63761,3.18115
6.19949,-6.06102,2.27834
5.43070,-3.93368,2.64370
6.34010,-2.15252,2.50550
5.99279,-0.69344,2.02424
5.88362,0.73771,1.85611
5.65307,2.02269,1.10588
5.12373,3.46125,0.89584
5.04344,5.34426,0.51399
5.07903,7.70077,0.53320
4.86113,9.79937,-0.18344
5.55494,12.67744,-0.43757
4.15936,15.74831,-0.71969
5.60079,18.59628,-1.09544
4.88789,21.17800,-0.63154
4.91641,22.93600,-1.61426
5.07815,26.46249,-2.15993
3.82649,27.51500,-1.97902
4.78463,30.20049,-1.38405
4.75741,31.60132,-1.75860
4.32816,33.39245,-2.45475
4.10257,34.43637,-2.80489
2.83661,35.73651,-4.39369
4.19151,37.44664,-3.14956
3.96595,37.71436,-4.90917
4.60135,38.71649,-4.52697
4.19206,39.17173,-6.86537
4.56123,38.93790,-4.97818
5.61092,40.17734,-7.13777
5.99849,40.52084,-6.82828
6.66974,41.44000,-7.02195
5.91360,41.74565,-9.75559
5.02934,43.13613,-9.31112
5.69600,44.30046,-11.46782
4.72664,45.18162,-12.14293
5.12775,45.18018,-13.99476
5.05316,45.74727,-16.97015
5.06559,46.42197,-17.74008
2.95527,45.98238,-22.74339
2.20207,46.83375,-26.19398
2.19446,47.92165,-26.33570
2.21432,49.99539,-24.60011
-0.93839,48.89404,-33.94405
-1.35767,51.05659,-33.92233
-2.66817,49.64846,-38.99856
-4.82330,50.25484,-42.81137
-6.65026,49.92144,-44.91746
-5.00090,49.99278,-44.37498
-7.74037,48.18060,-49.84720
-6.26212,49.37495,-47.74421
-8.22182,48.56790,-51.54640
-7.16849,48.59785,-52.71498
-5.34596,43.82238,-57.20182
-5.21100,43.28100,-56.70400
-3.92464,42.20648,-57.07489
-4.60474,41.91257,-58.11467
-5.18939,41.02650,-58.85688
-2.95177,39.80898,-59.05363
-3.79625,42.58888,-56.84792
-1.09365,38.82218,-55.99926
0.31918,40.90500,-53.91301
1.02489,39.47247,-54.73565
3.02660,37.52666,-55.67672
5.90007,39.49607,-51.74556
6.74449,36.73544,-53.04789
8.25318,35.86861,-53.32179
10.94049,33.97158,-53.55717
12.11030,34.13517,-51.70810
13.09859,33.71721,-52.43556
13.14049,34.97158,-51.55717
13.86584,33.99730,-51.21293
14.58329,34.08551,-50.83631
16.41932,34.13596,-50.04704
16.48415,32.90965,-49.70453
18.38237,33.83292,-48.38650
19.83047,32.82647,-46.28921
22.07577,32.22353,-45.12614
23.63112,31.78762,-43.47615
24.38319,30.82679,-42.67832
24.98370,31.95305,-41.02241
26.76249,32.46683,-36.87939
27.27897,32.03296,-37.64311
28.74985,31.14965,-30.00200
29.74847,29.55775,-27.94317
31.38685,28.60510,-24.78073
31.69354,26.01737,-22.31083
32.72342,24.17751,-18.90149
33.49481,23.44963,-17.10164
34.73170,22.16389,-14.82172
35.64273,20.60514,-12.79317
35.48798,18.61688,-11.26167
36.41389,17.23922,-9.47907
36.81169,15.78937,-7.28258
36.78331,13.27435,-5.70972
36.57055,10.37530,-4.61672
35.49519,8.29532,-1.80539
34.66597,5.37747,-1.35729
35.37163,2.91511,-0.04145
35.21390,2.05130,0.04431
35.10932,1.07158,1.46687
35.29781,0.35725,2.58246
34.01863,-0.41930,2.82026
34.05071,-1.07061,3.42644
33.90991,-2.22400,3.74421
34.78767,-3.49971,5.51176
33.15794,-5.23117,5.83434
33.05186,-7.57561,6.43449
33.42516,-9.42692,7.55788
32.73613,-10.74777,9.83412
32.33187,-12.70761,10.24997
31.62738,-14.57171,10.85763
30.84377,-15.71462,12.42978
30.13008,-17.96434,13.37768
29.16130,-19.61957,14.65951
28.51569,-21.58592,16.07736
27.61009,-23.49885,16.25159
27.01582,-25.49888,17.81327
26.06993,-27.80728,18.56598
24.25511,-28.60145,21.89361
24.34235,-30.97284,23.24497
22.08804,-32.77880,25.88143
20.30542,-34.94423,28.98149
19.73905,-34.76445,30.55004
18.59853,-34.61092,34.79030
17.96440,-36.01539,34.66885
17.11196,-36.40773,36.09752
15.90897,-36.33191,37.34363
15.45183,-37.46896,37.06068
15.17801,-37.71518,39.52673
13.26629,-37.04482,42.28288
13.18266,-37.91486,41.33288
12.17734,-36.60470,44.02163
13.20076,-35.07416,43.41039
13.74354,-35.89125,43.33829
12.32252,-35.87154,46.05536
11.63556,-36.47254,46.26311
11.68500,-35.56746,46.61836
10.48600,-36.77457,45.70731
9.09482,-36.13467,47.99935
9.28835,-36.24391,49.49657
8.69188,-36.21841,50.80020
9.59691,-35.46593,51.70014
8.38217,-36.15355,52.50103
6.79342,-35.70545,53.91937
6.02026,-36.33335,54.51158
5.62706,-35.45189,57.06975
5.25607,-34.85087,58.46648
5.40859,-33.45438,59.80168
4.30047,-32.81023,61.72191
2.77866,-34.87711,60.81849
4.39960,-32.53520,61.38994
4.14909,-33.84498,60.55693
4.60738,-33.73119,59.67079
6.53235,-34.40120,58.26382
8.05584,-34.38525,57.51929
14.91164,-30.04232,55.65354
19.63444,-28.54503,54.32670
23.80974,-26.34084,52.02784
29.53579,-24.78549,49.02169
33.16428,-23.65364,44.58959
51.65696,0.92840,2.14063
53.01426,3.00688,0.80421
52.72146,5.36016,-1.50245
51.50381,9.33119,-5.10099
50.26436,14.52794,-10.43694
48.82721,18.36542,-13.70151
48.81867,20.65272,-16.65241
33.77810,30.25588,-40.82915
29.63944,31.17462,-43.93904
28.67796,29.35244,-49.39483
28.94605,28.59701,-52.52309
27.21176,29.15419,-52.98440
24.81176,28.55419,-54.68440
24.01176,28.05419,-56.88447
24.91176,28.05419,-56.88447
23.61176,28.15419,-58.18447
24.61176,25.15419,-60.18447
23.61176,27.85419,-58.18447
23.51176,27.85419,-58.48440
24.51176,25.35419,-59.68440
24.01176,27.35419,-57.88440
22.61176,28.35419,-57.88447
21.07352,29.68707,-57.62476
23.51455,26.86621,-59.13956
21.23689,28.01447,-58.14690
21.51565,27.33420,-58.33800
23.49790,27.75851,-58.46997
21.22519,28.07403,-58.98905
22.72169,27.82483,-58.50590
20.16774,28.22788,-59.03387
15.96152,-6.74384,5.65800
15.23506,-6.76227,5.93340
15.22850,-6.40312,6.02398
15.39116,-6.48646,5.85294
15.10060,-7.07113,5.32124
15.31837,-7.19146,6.01812
15.13429,-6.95986,5.27218
15.40959,-6.76130,5.80242
15.25331,-7.26276,5.56248
15.25914,-6.31244,5.74542
15.26851,-7.45574,4.86212
14.97208,-7.47654,5.61219
15.13925,-7.58764,6.34078
14.91254,-7.40385,6.25977
14.97195,-7.90548,5.89011
14.92625,-7.92554,6.16682
14.84485,-8.39282,6.53406
15.52190,-8.03787,7.19975
15.04211,-9.10198,6.73909
14.11606,-8.04913,7.35725
14.13738,-9.01763,6.39116
13.76885,-9.05184,6.72643
14.44290,-9.22208,6.42114
14.47195,-9.34957,7.12106
14.27964,-8.85913,7.12550
13.12024,-9.58383,6.77780
12.90260,-9.80625,6.60341
13.00997,-9.90592,6.52553
12.71120,-10.63599,6.80297
12.63069,-11.12755,6.08227
13.02822,-12.04967,6.96539
12.05400,-13.32562,6.19890
11.56909,-14.85014,6.68012
10.77110,-16.51422,6.70071
9.74134,-17.76425,7.80803
8.71952,-19.64483,7.77292
7.61953,-20.87256,8.65388
6.34209,-22.36748,8.72202
5.31184,-24.00467,7.63509
4.88695,-25.63768,7.12652
3.69158,-27.78755,6.63611
2.49959,-29.11412,6.18235
1.93808,-30.28802,5.65343
1.20609,-31.19677,4.81566
0.08851,-33.35400,4.33679
-0.81564,-34.35376,3.05083
-1.21954,-35.22916,1.66530
-2.14782,-35.49078,0.16913
-3.95274,-37.03079,2.13562
-4.64484,-37.66698,0.05497
-5.31852,-37.92596,-0.40407
-7.00095,-38.41671,-1.09239
-7.45855,-38.24020,-2.29757
-8.10736,-38.96068,-2.58288
-8.57693,-39.08175,-2.61811
-9.69713,-39.31626,-3.18884
-9.46463,-39.34681,-4.13355
-10.05706,-39.34695,-3.85364
-10.34148,-39.31031,-4.54163
-10.49227,-39.39023,-6.83718
-12.49838,-38.55655,-5.37074
-12.19496,-39.12410,-5.16039
-12.13956,-38.22776,-5.92955
-12.48281,-37.85963,-7.14046
-13.18789,-37.71970,-8.34636
-12.97151,-37.69798,-8.27933
-13.32061,-37.34209,-5.94128
-13.73469,-37.39964,-6.23196
-13.99398,-37.71264,-5.26552
-14.44843,-37.16314,-5.87519
-15.78697,-36.55592,-3.82887
-15.28874,-35.48703,-4.21171
-15.82130,-34.65287,-4.39457
-15.61293,-33.57948,-5.61382
-15.91531,-32.53116,-4.59179
-16.09369,-32.17814,-3.85947
-16.72320,-31.20405,-2.22481
-17.18563,-30.94179,-3.16985
-17.05492,-30.27310,-2.43299
-17.14697,-30.00463,-3.58707
-17.42324,-28.37980,-3.65275
-17.33389,-27.15024,-2.87555
-17.67332,-26.10979,-2.60955
-17.98124,-24.82234,-1.81082
-18.13941,-23.97447,-2.21791
-17.82998,-23.22974,-2.57047
-18.54506,-21.15614,-2.27345
-18.00586,-20.00849,-0.92205
-18.98567,-17.63297,-1.48473
-18.94386,-16.99403,-2.60298
-18.15079,-15.30560,-1.87991
-18.97835,-14.69157,-2.10320
-19.06072,-12.94582,-2.71311
-19.01327,-11.68156,-3.67009
-18.75693,-9.74337,-2.86010
-18.80609,-8.82403,-2.58529
-18.65407,-9.39035,-3.28305
-17.32731,-8.22127,-2.64140
-17.47558,-7.38026,-2.67094
-17.82020,-4.39855,-3.11477
-17.71024,-4.52009,-3.74645
-17.50765,-3.90872,-4.16786
-17.73281,-3.14680,-3.87684
-17.66741,-2.49618,-3.78631
-17.51896,-0.27450,-3.70958
-17.82631,-0.19923,-3.34539
-17.76570,0.90604,-3.86531
-17.77438,1.24669,-3.46856
-17.83376,1.83396,-3.27807
-17.61991,2.30375,-3.33714
-17.63589,3.26364,-2.52061
-17.78199,4.22701,-2.70093
-18.28148,6.33360,-2.73010
-17.84534,8.39999,-2.27724
-17.97929,9.50218,-2.13905
-17.95652,12.06420,-2.83883
-18.00173,13.68441,-2.02967
-18.24923,14.66539,-2.04120
-18.06131,15.65107,-2.16773
-18.00477,16.43660,-1.56047
-18.19228,18.84276,-1.62512
-17.41948,19.42971,-2.07166
-16.97222,20.50017,-0.88127
-16.99361,21.61576,-1.24544
-16.69127,22.38881,-2.96124
-16.62137,23.29712,-2.84778
-16.63064,24.63900,-3.40879
-16.45678,25.62651,-2.58749
-15.72993,26.09906,-4.19918
-16.72771,28.27712,-3.74232
-16.02542,29.06639,-5.37919
-16.02587,29.86964,-7.35300
-15.45546,31.02053,-6.11193
-15.13201,31.71531,-6.93307
-16.09169,32.70874,-8.01891
-14.88876,32.77916,-8.00032
-15.79525,33.44956,-9.70762
-15.56930,34.50618,-10.90003
-14.77560,35.29960,-11.82744
-14.60716,36.21635,-12.64045
-14.10583,36.48554,-15.02410
-13.75223,37.53792,-15.25221
-13.21365,38.90747,-13.22190
-13.62696,39.05108,-16.44115
-13.30693,38.76622,-18.15860
-12.75175,39.98235,-18.67866
-11.07345,38.66878,-20.90417
-11.03004,38.20849,-23.29739
-10.51725,39.07195,-25.05849
-10.34900,38.58386,-24.32688
-8.72638,37.74779,-25.86816
-8.21713,36.94858,-27.63369
-5.72902,36.32955,-28.78934
-4.37220,34.77092,-30.92958
-3.80241,34.11560,-32.18599
-1.61886,34.31183,-30.21389
0.34567,33.16166,-30.69926
0.75530,31.99620,-33.38166
2.97202,32.17759,-31.64441
4.36219,30.61049,-32.13430
6.37562,30.45773,-34.65985
7.98504,29.88797,-34.41232
9.08096,29.53004,-32.80254
9.88394,29.19850,-32.97326
10.74823,28.20717,-33.79281
12.27328,26.97450,-34.83316
12.61350,27.52471,-33.04173
14.13493,26.01953,-33.18370
14.69011,25.60819,-32.47264
15.75646,25.82543,-30.93574
17.90615,25.23673,-30.30204
18.20762,25.54037,-29.37566
18.39808,25.52379,-28.94009
19.39813,23.94071,-31.82717
18.82256,24.41900,-29.80167
20.14354,23.88631,-30.22507
21.38970,24.26526,-29.97802
21.17972,23.18801,-28.20684
21.75196,23.24714,-28.22851
21.83412,22.44679,-27.48572
22.24054,22.78983,-26.15232
24.15818,22.08685,-26.20952
24.14858,21.98246,-24.12839
24.64869,20.90579,-23.73140
25.73408,19.91140,-22.88003
26.05509,19.85392,-20.37271
27.24280,19.20135,-18.57778
26.27832,19.13602,-18.25378
27.57982,17.92904,-16.11402
27.31579,17.46037,-13.47930
27.78030,17.11462,-13.25957
28.42625,15.91659,-11.79868
28.10246,16.15688,-10.15244
27.88224,15.53394,-9.76433
28.04369,14.48663,-8.61639
28.12301,13.78409,-8.26902
27.37897,13.43529,-6.31944
27.23152,14.01574,-6.65884
28.68262,13.00043,-5.53604
28.19989,12.71643,-5.51382
28.00319,12.34491,-4.74538
27.03403,12.09866,-3.50327
27.50193,11.07344,-3.60804
27.97743,9.68855,-2.17226
27.97251,9.10743,-1.64776
27.55741,7.84396,-1.64977
27.46044,6.49921,-1.10575
26.67704,5.12065,-0.12175
27.11899,3.98435,1.47672
27.44450,2.71025,1.77485
27.35557,2.27190,2.44060
27.33631,1.50328,3.15280
27.12816,0.50887,4.09700
27.21106,0.06181,4.73633
27.26586,0.49616,5.69548
26.85278,-0.45617,5.51811
25.51389,-1.00547,6.51706
26.69977,-1.69506,6.59944
25.15985,-2.96327,7.65965
25.06319,-5.26699,9.07624
25.31244,-6.09897,9.22701
24.81655,-6.49052,10.36064
24.35463,-7.45567,10.53682
24.26278,-9.58763,11.99258
23.78435,-10.45927,12.86016
23.65074,-11.27191,13.25639
23.33719,-12.61034,14.37023
23.18637,-13.63541,14.62348
22.19639,-13.58971,15.13189
21.80118,-14.35604,15.97468
22.89371,-15.60628,15.99939
22.12677,-16.21817,17.55323
20.47058,-17.34648,17.68702
21.14301,-17.79918,18.87227
20.98046,-18.37058,20.14754
20.36968,-19.06759,21.68811
20.65029,-20.45044,22.45247
20.67890,-21.48782,23.00764
20.77059,-22.23108,24.60145
20.83919,-22.60761,26.23245
19.94873,-23.18964,27.21291
19.31466,-23.82826,29.40292
19.43041,-25.67835,28.59360
20.07472,-25.09842,30.44552
19.40234,-25.05020,30.91029
20.84958,-25.07262,32.61202
21.15481,-24.75985,31.54810
20.69124,-25.73114,31.79412
21.21696,-25.62991,31.88042
21.75455,-25.33786,33.13327
23.55457,-25.21884,32.93649
24.24917,-24.70036,33.16115
24.63110,-25.67858,31.85480
25.31543,-25.42663,32.85476
26.74306,-24.61086,31.60641
28.96086,-23.32864,31.87137
29.87342,-22.47360,32.67553
31.19123,-21.43638,32.46301
32.15597,-20.50991,31.34130
33.25681,-19.27205,32.39694
32.50882,-20.23761,30.02091
32.82105,-21.07374,28.71467
33.64215,-19.58373,28.15877
33.68296,-20.10338,28.23150
35.01616,-18.97228,27.65611
36.56415,-18.21478,26.42885
35.67403,-18.53632,26.35445
35.85081,-17.96815,25.35199
36.26481,-17.83642,24.22212
36.72225,-16.95123,22.85120
37.22415,-16.83390,21.91624
36.40911,-16.38533,21.30303
37.90674,-15.76980,21.17266
38.41922,-15.29258,20.73848
37.50446,-14.77424,19.65374
38.73386,-13.98444,18.69376
38.77076,-13.98374,17.16267
39.19625,-13.09745,16.89989
38.62103,-12.48363,15.49667
39.78400,-12.34398,13.22451
40.92901,-11.26758,13.44045
40.77177,-10.15237,11.94601
41.23206,-9.46152,12.06999
41.35805,-8.44102,10.62895
42.31771,-7.32240,9.49939
41.71223,-6.54069,9.04828
42.18475,-6.18991,7.74377
42.00367,-5.04595,6.95972
42.40721,-4.36214,6.56421
42.57627,-4.50870,5.79870
42.58044,-3.12401,4.70161
43.29634,-2.65691,3.15121
43.26169,-1.79352,2.44211
41.73681,-2.40502,0.90624
41.61899,-1.14886,0.77765
41.88906,-0.86315,-1.80726
41.67646,0.08106,-3.61191
40.51351,0.82598,-4.46202
41.34028,1.67928,-5.69255
40.31260,2.71133,-8.00414
40.18806,3.65545,-7.87557
53.19380,-2.59117,9.13732
54.72738,-2.88996,14.23529
53.74038,-2.93514,14.39854
53.97411,-4.41743,16.59607
53.87816,-4.93726,18.13805
53.22812,-5.67679,19.58852
52.51849,-6.89210,21.16368
51.99580,-6.57196,23.57060
52.89060,-6.84851,24.73095
52.58819,-6.95205,25.80731
51.97057,-8.47958,26.76335
50.69424,-8.91727,29.14852
49.71905,-10.39019,28.23121
49.75404,-10.45950,30.86462
49.49353,-10.40297,31.78949
50.08964,-10.29866,32.97359
45.41442,-15.06797,51.07659
39.66985,-17.68578,39.74589
38.21651,-19.70050,38.52167
37.16077,-18.77248,37.45726
34.88984,-20.51202,35.45337
33.69780,-21.81732,32.74552
32.57942,-21.89709,33.68165
30.94406,-22.39022,32.51247
28.47187,-23.29802,30.81430
27.33774,-23.77673,28.18318
25.83371,-23.14837,26.96156
23.33377,-24.25429,25.26174
22.14268,-23.24507,24.90339
21.01677,-23.25435,21.98557
19.98852,-22.51012,20.06000
17.58060,-22.31677,20.02582
16.55191,-21.24916,17.84691
16.19003,-21.42750,15.75973
15.08868,-20.79098,13.67976
14.33989,-19.52017,12.90782
12.73153,-19.58112,11.33045
12.14861,-17.69783,10.45796
12.09640,-16.77364,9.69218
10.71636,-14.86731,8.83672
11.03568,-14.42937,7.23259
10.25296,-13.40589,5.19098
9.56454,-12.31103,4.72964
8.66817,-10.54734,2.49890
8.29973,-7.90818,2.36200
7.82746,-5.97407,1.82336
7.18623,-4.36821,0.59068
5.85126,-3.53481,-0.76416
6.27090,-2.48846,-2.06624
5.99033,-1.83230,-1.41015
5.60528,-0.99500,-3.41835
5.28587,-0.50736,-3.67872
5.49056,-0.84701,-3.03026
4.80696,-1.03675,-3.54338
5.52689,-1.43510,-3.49889
4.75966,-1.78954,-4.35987
4.93109,-2.21697,-2.23638
5.55121,-2.38624,-2.23208
5.60167,-2.71177,-2.87052
5.04031,-3.68993,-2.48502
5.72722,-3.75732,-1.92335
0.37772,-8.04594,-3.44892
0.42518,-7.63192,-3.66172
0.64793,-8.38423,-3.26702
0.83555,-7.68125,-3.02173
0.92620,-7.59984,-3.50906
0.93624,-7.69825,-3.43757
0.59344,-8.03638,-2.84377
0.94516,-7.94003,-3.01564
0.79043,-8.39430,-2.42101
0.76941,-7.89296,-2.98444
1.23849,-8.10389,-3.96939
1.04091,-8.33542,-2.35439
0.91664,-8.01966,-4.40353
0.09780,-8.04429,-2.88446
1.00631,-8.41429,-3.29544
1.03616,-8.36445,-2.98462
0.78148,-7.82519,-2.94349
1.01277,-8.37943,-3.40482
1.08801,-7.55910,-3.45267
1.22850,-8.02557,-2.99664
0.96505,-7.85384,-3.37278
1.35222,-7.29993,-3.12350
0.88495,-7.84855,-3.43636
1.02582,-7.51925,-3.32755
2.19940,-7.88760,-4.17026
0.92301,-7.51286,-3.94906
0.83583,-7.42531,-4.47822
1.10888,-8.34709,-3.19994
1.05335,-8.02674,-3.42466
0.85778,-7.80837,-2.95707
0.94657,-7.42302,-3.18988
0.81342,-7.78237,-2.49303
1.07216,-7.55617,-3.44611
0.05571,-8.04412,-2.54809
1.20117,-7.78115,-3.52980
1.26160,-8.09095,-3.34892
1.28923,-8.38027,-3.18991
1.13424,-7.78822,-3.26386
1.28666,-7.99171,-2.95254
1.39510,-8.25507,-3.61877
1.23248,-8.20469,-3.71319
0.97559,-8.82488,-2.42080
0.89511,-8.83518,-3.15107
0.81992,-9.50508,-2.06705
0.44773,-9.80120,-2.16253
0.40296,-10.21981,-2.12938
0.19309,-10.40913,-2.65038
-0.11990,-11.39749,-2.20234
-0.69720,-12.02049,-1.53341
-1.05690,-12.72028,-1.19643
-2.29569,-13.77525,-2.19203
